"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","nocturnal","crepuscular","diurnal","bodymass_value"
"ITIS:825334","Octodon pacificus","Octodon pacificus",0,0,0,0,0,0,20,0,20,60,0,0,1,194.34
"ITIS:584780","Octodon bridgesi","Octodon bridgesi",0,0,0,0,0,0,20,0,20,60,0,0,1,150
"ITIS:584781","Octodon degus","Octodon degus",0,0,0,0,0,0,20,0,20,60,0,0,1,210
"ITIS:584782","Octodon lunatus","Octodon lunatus",0,0,0,0,0,0,20,0,20,60,0,0,1,233
"ITIS:584783","Octodontomys gliroides","Octodontomys gliroides",0,0,0,0,0,0,50,0,0,50,0,1,0,150
"ITIS:584784","Octomys mimax","Octomys mimax",0,0,0,0,0,0,0,0,0,100,1,0,0,131
"ITIS:825335","Pipanacoctomys aureus","Pipanacoctomys aureus",0,0,0,0,0,0,30,0,0,70,0,0,1,136.62
"ITIS:825336","Salinoctomys loschalchalerosorum","Salinoctomys loschalchalerosorum",0,0,0,0,0,0,30,0,0,70,0,0,1,136.62
"ITIS:584786","Spalacopus cyanus","Spalacopus cyanus",0,0,0,0,0,0,0,0,0,100,0,0,1,127.5
"ITIS:584785","Tympanoctomys barrerae","Tympanoctomys barrerae",0,0,0,0,0,0,0,0,0,100,1,0,0,70
"ITIS:584789","Abrocoma boliviensis","Abrocoma boliviensis",0,0,0,0,0,0,0,0,0,100,1,0,0,158
"ITIS:825337","Abrocoma budini","Abrocoma budini",0,0,0,0,0,0,0,0,0,100,1,0,0,214.69
"ITIS:584788","Abrocoma cinerea","Abrocoma cinerea",0,0,0,0,0,0,0,0,0,100,1,0,0,250
"ITIS:825338","Abrocoma famatina","Abrocoma famatina",0,0,0,0,0,0,0,0,0,100,1,0,0,214.69
"ITIS:825339","Abrocoma shistacea","Abrocoma shistacea",0,0,0,0,0,0,0,0,0,100,1,0,0,214.69
"ITIS:825340","Abrocoma uspallata","Abrocoma uspallata",0,0,0,0,0,0,0,0,0,100,1,0,0,214.69
"ITIS:825341","Abrocoma vaccarum","Abrocoma vaccarum",0,0,0,0,0,0,0,0,0,100,1,0,0,214.69
"ITIS:584787","Abrocoma bennettii","Abrocoma bennettii",0,0,0,0,0,0,0,0,0,100,1,0,0,250.5
"ITIS:825342","Cuscomys ashaninka","Cuscomys ashaninka",0,0,0,0,0,0,0,0,0,100,1,0,0,910
"ITIS:825343","Cuscomys oblativa","Cuscomys oblativa",0,0,0,0,0,0,0,0,0,100,1,0,0,910
"ITIS:180402","Myocastor coypus","Myocastor coypus",0,0,0,0,0,0,0,0,0,100,1,0,0,6937.45
"ITIS:584868","Capromys pilorides","Capromys pilorides",0,0,0,0,0,0,30,0,0,70,1,0,0,5650
"ITIS:825385","Capromys gundlachianus","Capromys gundlachianus",0,0,0,0,0,0,30,0,0,70,1,0,0,5650
"ITIS:584878","Geocapromys brownii","Geocapromys brownii",0,0,0,0,0,0,30,0,0,70,1,0,0,1500
"ITIS:584880","Geocapromys ingrahami","Geocapromys ingrahami",0,0,0,0,0,0,30,0,0,70,1,0,0,800
"ITIS:584879","Geocapromys thoracatus","Geocapromys thoracatus",0,0,0,0,0,0,30,0,0,70,1,1,0,1500
"ITIS:584871","Mesocapromys nanus","Mesocapromys nanus",0,0,0,0,0,0,30,0,0,70,0,0,1,583.33
"ITIS:584872","Mesocapromys sanfelipensis","Mesocapromys sanfelipensis",0,0,0,0,0,0,30,0,0,70,0,0,1,554.44
"ITIS:825386","Mesocapromys melanurus","Mesocapromys melanurus",0,0,0,0,0,0,30,0,0,70,0,0,1,883.14
"ITIS:584870","Mesocapromys auritus","Mesocapromys auritus",0,0,0,0,0,0,30,0,0,70,0,0,1,585.55
"ITIS:584869","Mesocapromys angelcabrerai","Mesocapromys angelcabrerai",0,0,0,0,0,0,30,0,0,70,0,0,1,470
"ITIS:584876","Mysateles meridionalis","Mysateles meridionalis",0,0,0,0,0,0,30,0,0,70,1,0,0,884.61
"ITIS:584877","Mysateles prehensilis","Mysateles prehensilis",0,0,0,0,0,0,30,0,0,70,1,0,0,926.71
"ITIS:584873","Mysateles garridoi","Mysateles garridoi",0,0,0,0,0,0,30,0,0,70,1,0,0,929.09
"ITIS:584886","Hexolobodon phenax","Hexolobodon phenax",0,0,0,0,0,0,30,0,0,70,1,0,0,1350.1
"ITIS:584885","Isolobodon montanus","Isolobodon montanus",0,0,0,0,0,0,30,0,0,70,1,0,0,1350.1
"ITIS:180398","Isolobodon portoricensis","Isolobodon portoricensis",0,0,0,0,0,0,30,0,0,70,1,0,0,1350.1
"ITIS:584883","Plagiodontia araeum","Plagiodontia araeum",0,0,0,0,0,0,30,0,0,70,1,0,0,1267
"ITIS:584882","Plagiodontia ipnaeum","Plagiodontia ipnaeum",0,0,0,0,0,0,30,0,0,70,1,0,0,1267
"ITIS:584881","Plagiodontia aedium","Plagiodontia aedium",0,0,0,0,0,0,30,0,0,70,1,0,0,1267
"ITIS:584884","Rhizoplagiodontia lemkei","Rhizoplagiodontia lemkei",0,0,0,0,0,0,30,0,0,70,1,0,0,1350.1
"ITIS:625313","Ochotona cansus","Ochotona cansus",0,0,0,0,0,0,0,0,0,100,1,1,1,68.75
"ITIS:625327","Ochotona nubrica","Ochotona nubrica",0,0,0,0,0,0,0,0,0,100,1,1,1,116.21
"ITIS:625329","Ochotona pusilla","Ochotona pusilla",0,0,0,0,0,0,0,0,0,100,1,1,1,142.5
"ITIS:625331","Ochotona rufescens","Ochotona rufescens",0,0,0,0,0,0,0,0,0,100,1,1,1,250
"ITIS:625315","Ochotona dauurica","Ochotona dauurica",0,0,0,0,0,0,0,0,0,100,1,1,1,109
"ITIS:625333","Ochotona thibetana","Ochotona thibetana",0,0,0,0,0,0,0,0,0,100,1,1,1,83.1
"ITIS:625334","Ochotona thomasi","Ochotona thomasi",0,0,0,0,0,0,0,0,0,100,1,1,1,111.63
"ITIS:1090006","Ochotona huangensis","Ochotona huangensis",0,0,0,0,0,0,0,0,0,100,1,1,1,105.33
"ITIS:625314","Ochotona curzoniae","Ochotona curzoniae",0,0,0,0,0,0,0,0,0,100,1,1,1,131.48
"ITIS:727748","Ochotona turuchanensis","Ochotona turuchanensis",0,0,0,0,0,0,0,0,0,100,1,1,1,142.15
"ITIS:180109","Ochotona princeps","Ochotona princeps",0,0,0,0,0,0,0,0,0,100,1,1,1,157.63
"ITIS:625328","Ochotona pallasi","Ochotona pallasi",0,0,0,0,0,0,0,0,0,100,1,1,1,149.62
"ITIS:625321","Ochotona hyperborea","Ochotona hyperborea",0,0,0,0,0,0,0,0,0,100,1,1,1,120
"ITIS:625312","Ochotona alpina","Ochotona alpina",0,0,0,0,0,0,0,0,0,100,1,1,1,150
"ITIS:727746","Ochotona argentata","Ochotona argentata",0,0,0,0,0,0,0,0,0,100,1,1,1,142.15
"ITIS:625371","Ochotona hoffmanni","Ochotona hoffmanni",0,0,0,0,0,0,0,0,0,100,1,1,1,142.15
"ITIS:180108","Ochotona collaris","Ochotona collaris",0,0,0,0,0,0,0,0,0,100,1,1,1,129
"ITIS:1089996","Ochotona roylei","Ochotona roylei",0,0,0,0,0,0,0,0,0,100,1,1,1,260
"ITIS:625316","Ochotona erythrotis","Ochotona erythrotis",0,0,0,0,0,0,0,0,0,100,1,1,1,181
"ITIS:625324","Ochotona ladacensis","Ochotona ladacensis",0,0,0,0,0,0,0,0,0,100,1,1,1,182.19
"ITIS:625332","Ochotona rutila","Ochotona rutila",0,0,0,0,0,0,0,0,0,100,1,1,1,182.02
"ITIS:625323","Ochotona koslowi","Ochotona koslowi",0,0,0,0,0,0,0,0,0,100,1,1,1,182.03
"ITIS:625319","Ochotona gloveri","Ochotona gloveri",0,0,0,0,0,0,0,0,0,100,1,1,1,181.97
"ITIS:625325","Ochotona macrotis","Ochotona macrotis",0,0,0,0,0,0,0,0,0,100,1,1,1,260
"ITIS:1090009","Ochotona muliensis","Ochotona muliensis",0,0,0,0,0,0,0,0,0,100,1,1,1,182
"ITIS:1090125","Ochotona himalayana","Ochotona himalayana",0,0,0,0,0,0,0,0,0,100,1,1,1,189.31
"ITIS:625322","Ochotona iliensis","Ochotona iliensis",0,0,0,0,0,0,0,0,0,100,1,1,1,209.75
"ITIS:552521","Brachylagus idahoensis","Brachylagus idahoensis",0,0,0,0,0,0,0,0,0,100,1,1,0,421.34
"ITIS:625336","Bunolagus monticularis","Bunolagus monticularis",0,0,0,0,0,0,0,0,0,100,1,0,0,1750.01
"ITIS:625337","Caprolagus hispidus","Caprolagus hispidus",0,0,0,0,0,0,0,0,0,100,1,0,0,2497
"ITIS:552511","Lepus arcticus","Lepus arcticus",0,0,0,0,0,30,0,0,0,70,1,0,0,4405.04
"ITIS:552513","Lepus othus","Lepus othus",0,0,0,0,0,0,0,0,0,100,1,0,0,4805.96
"ITIS:180113","Lepus timidus","Lepus timidus",0,0,0,0,0,0,0,0,0,100,1,0,0,3048
"ITIS:180114","Lepus alleni","Lepus alleni",0,0,0,0,0,0,0,0,0,100,1,0,0,3685.02
"ITIS:180112","Lepus americanus","Lepus americanus",0,0,0,0,0,0,0,0,0,100,1,0,0,1710.02
"ITIS:625355","Lepus tolai","Lepus tolai",0,0,0,0,0,0,0,0,0,100,1,0,0,1589
"ITIS:727751","Lepus tibetanus","Lepus tibetanus",0,0,0,0,0,0,0,0,0,100,1,0,0,2451.03
"ITIS:625347","Lepus insularis","Lepus insularis",0,0,0,0,0,0,0,0,0,100,1,0,0,2658.02
"ITIS:625354","Lepus starcki","Lepus starcki",0,0,0,0,0,0,0,0,0,100,1,0,0,2750
"ITIS:625339","Lepus castroviejoi","Lepus castroviejoi",0,0,0,0,0,0,0,0,0,100,1,0,0,2822.41
"ITIS:625340","Lepus comus","Lepus comus",0,0,0,0,0,0,0,0,0,100,1,0,0,1460
"ITIS:625341","Lepus coreanus","Lepus coreanus",0,0,0,0,0,0,0,0,0,100,1,0,0,2017.79
"ITIS:552501","Lepus europaeus","Lepus europaeus",0,0,0,0,0,0,0,0,0,100,1,0,0,3740
"ITIS:625348","Lepus mandshuricus","Lepus mandshuricus",0,0,0,0,0,0,0,0,0,100,1,0,0,1800
"ITIS:625356","Lepus microtis","Lepus microtis",0,0,0,0,0,0,0,0,0,100,1,0,0,1763.61
"ITIS:625343","Lepus fagani","Lepus fagani",0,0,0,0,0,0,0,0,0,100,1,0,0,2048.51
"ITIS:625351","Lepus peguensis","Lepus peguensis",0,0,0,0,0,0,0,0,0,100,1,0,0,2267.5
"ITIS:625346","Lepus hainanus","Lepus hainanus",0,0,0,0,0,0,0,0,0,100,1,0,0,2000
"ITIS:625349","Lepus nigricollis","Lepus nigricollis",0,0,0,0,0,0,0,0,0,100,1,0,0,2298.5
"ITIS:625353","Lepus sinensis","Lepus sinensis",0,0,0,0,0,0,0,0,0,100,1,0,0,1510
"ITIS:727749","Lepus habessinicus","Lepus habessinicus",0,0,0,0,0,0,0,0,0,100,1,0,0,2015.56
"ITIS:625338","Lepus brachyurus","Lepus brachyurus",0,0,0,0,0,0,0,0,0,100,1,0,0,2519.45
"ITIS:625352","Lepus saxatilis","Lepus saxatilis",0,0,0,0,0,0,0,0,0,100,1,0,0,2363.33
"ITIS:180118","Lepus townsendii","Lepus townsendii",0,0,0,0,0,0,0,0,0,100,1,0,0,1555
"ITIS:180116","Lepus callotis","Lepus callotis",0,0,0,0,0,0,0,0,0,100,1,0,0,2500
"ITIS:180115","Lepus californicus","Lepus californicus",0,0,0,0,0,0,0,0,0,100,1,0,0,2422.48
"ITIS:625350","Lepus oiostolus","Lepus oiostolus",0,0,0,0,0,0,0,0,0,100,1,0,0,3000
"ITIS:625344","Lepus flavigularis","Lepus flavigularis",0,0,0,0,0,0,0,0,0,100,1,0,0,2999.99
"ITIS:180117","Lepus capensis","Lepus capensis",0,0,0,0,0,0,0,0,0,100,1,0,0,3261.67
"ITIS:625345","Lepus granatensis","Lepus granatensis",0,0,0,0,0,0,0,0,0,100,1,0,0,4010
"ITIS:625342","Lepus corsicanus","Lepus corsicanus",0,0,0,0,0,0,0,0,0,100,1,0,0,3000
"ITIS:625357","Lepus yarkandensis","Lepus yarkandensis",0,0,0,0,0,0,0,0,0,100,1,0,0,1460.41
"ITIS:625369","Sylvilagus insonus","Sylvilagus insonus",0,0,0,0,0,0,0,0,0,100,1,1,0,2999.99
"ITIS:552514","Sylvilagus obscurus","Sylvilagus obscurus",0,0,0,0,0,0,0,0,0,100,1,1,0,1218.45
"ITIS:727752","Sylvilagus cognatus","Sylvilagus cognatus",0,0,0,0,0,0,0,0,0,100,1,1,0,1218.45
"ITIS:180127","Sylvilagus transitionalis","Sylvilagus transitionalis",0,0,0,0,0,0,0,0,0,100,1,1,0,656.7
"ITIS:180126","Sylvilagus nuttallii","Sylvilagus nuttallii",0,0,0,0,0,0,0,0,0,100,1,1,0,755.09
"ITIS:625368","Sylvilagus graysoni","Sylvilagus graysoni",0,0,0,0,0,0,0,0,0,100,1,1,0,964.01
"ITIS:180124","Sylvilagus floridanus","Sylvilagus floridanus",0,0,0,0,0,0,0,0,0,100,1,1,0,1172.79
"ITIS:625366","Sylvilagus cunicularius","Sylvilagus cunicularius",0,0,0,0,0,0,0,0,0,100,1,1,0,2999.99
"ITIS:555658","Sylvilagus robustus","Sylvilagus robustus",0,0,0,0,0,0,0,0,0,100,1,1,0,1218.45
"ITIS:180122","Sylvilagus audubonii","Sylvilagus audubonii",0,0,0,0,0,0,0,0,0,100,1,1,0,889.63
"ITIS:727753","Sylvilagus varynaensis","Sylvilagus varynaensis",0,0,0,0,0,0,0,0,0,100,1,1,0,1218.45
"ITIS:625365","Sylvilagus brasiliensis","Sylvilagus brasiliensis",0,0,0,0,0,0,0,0,0,100,1,1,0,949.99
"ITIS:180121","Sylvilagus aquaticus","Sylvilagus aquaticus",0,0,0,0,0,0,0,0,0,100,1,1,0,2135.8
"ITIS:180120","Sylvilagus palustris","Sylvilagus palustris",0,0,0,0,0,0,0,0,0,100,1,1,0,1500
"ITIS:180123","Sylvilagus bachmani","Sylvilagus bachmani",0,0,0,0,0,0,0,0,0,100,1,1,0,643.25
"ITIS:625367","Sylvilagus dicei","Sylvilagus dicei",0,0,0,0,0,0,0,0,0,100,1,1,0,1343.35
"ITIS:625370","Sylvilagus mansuetus","Sylvilagus mansuetus",0,0,0,0,0,0,0,0,0,100,1,1,0,811.92
"ITIS:625372","Nesolagus timminsi","Nesolagus timminsi",0,0,0,0,0,0,0,0,0,100,1,1,0,1500
"ITIS:625358","Nesolagus netscheri","Nesolagus netscheri",0,0,0,0,0,0,0,0,0,100,1,0,0,1500
"ITIS:180129","Oryctolagus cuniculus","Oryctolagus cuniculus",0,0,0,0,0,0,0,0,0,100,1,0,0,1832.22
"ITIS:625359","Pentalagus furnessi","Pentalagus furnessi",0,0,0,0,0,0,0,0,50,50,1,0,0,2396.25
"ITIS:625360","Poelagus marjorita","Poelagus marjorita",0,0,0,0,0,0,0,0,0,100,1,0,0,2500
"ITIS:625361","Pronolagus crassicaudatus","Pronolagus crassicaudatus",0,0,0,0,0,0,0,0,0,100,1,0,0,2089
"ITIS:625362","Pronolagus randensis","Pronolagus randensis",0,0,0,0,0,0,0,0,0,100,1,0,0,2335.02
"ITIS:625363","Pronolagus rupestris","Pronolagus rupestris",0,0,0,0,0,0,0,0,0,100,1,0,0,1754
"ITIS:625364","Romerolagus diazi","Romerolagus diazi",0,0,0,0,0,0,0,0,0,100,1,1,1,476.65
"ITIS:633534","Atelerix albiventris","Atelerix albiventris",20,10,30,0,10,0,20,0,0,10,1,0,0,600
"ITIS:633535","Atelerix algirus","Atelerix algirus",20,10,30,0,10,0,20,0,0,10,1,0,0,1250
"ITIS:633536","Atelerix frontalis","Atelerix frontalis",20,10,30,0,10,0,20,0,0,10,1,0,0,309.5
"ITIS:633537","Atelerix sclateri","Atelerix sclateri",20,10,30,0,10,0,20,0,0,10,1,0,0,539.15
"ITIS:633538","Erinaceus amurensis","Erinaceus amurensis",80,10,10,0,0,0,0,0,0,0,1,0,0,571.88
"ITIS:709723","Erinaceus roumanicus","Erinaceus roumanicus",70,20,10,0,0,0,0,0,0,0,1,0,0,744.55
"ITIS:633539","Erinaceus concolor","Erinaceus concolor",80,10,10,0,0,0,0,0,0,0,1,0,0,719
"ITIS:633540","Erinaceus europaeus","Erinaceus europaeus",80,10,10,0,0,0,0,0,0,0,1,0,0,771
"ITIS:633542","Hemiechinus auritus","Hemiechinus auritus",30,0,0,0,30,20,10,0,10,0,1,0,0,342
"ITIS:633543","Hemiechinus collaris","Hemiechinus collaris",30,0,0,0,30,20,10,0,10,0,1,0,0,141
"ITIS:633547","Mesechinus dauuricus","Mesechinus dauuricus",0,0,0,0,40,30,10,0,20,0,1,0,0,342
"ITIS:633548","Mesechinus hughi","Mesechinus hughi",0,0,0,0,40,30,10,0,20,0,1,0,0,315.81
"ITIS:709728","Paraechinus aethiopicus","Paraechinus aethiopicus",30,0,0,0,30,20,10,0,10,0,1,0,0,352.4
"ITIS:709729","Paraechinus hypomelas","Paraechinus hypomelas",30,0,0,0,30,20,10,0,10,0,1,0,0,213
"ITIS:709730","Paraechinus micropus","Paraechinus micropus",30,0,0,0,30,20,10,0,10,0,1,0,0,171
"ITIS:709731","Paraechinus nudiventris","Paraechinus nudiventris",30,0,0,0,30,20,10,0,10,0,1,0,0,234.14
"ITIS:633549","Echinosorex gymnura","Echinosorex gymnura",50,0,30,20,0,0,0,0,0,0,1,0,0,957
"ITIS:552527","Hylomys suillus","Hylomys suillus",100,0,0,0,0,0,0,0,0,0,1,1,1,65.83
"ITIS:709724","Hylomys megalotis","Hylomys megalotis",100,0,0,0,0,0,0,0,0,0,1,1,1,65.83
"ITIS:709725","Hylomys parvus","Hylomys parvus",100,0,0,0,0,0,0,0,0,0,1,1,1,65.83
"ITIS:709726","Neohylomys hainanensis","Neohylomys hainanensis",100,0,0,0,0,0,0,0,0,0,1,1,1,52.21
"ITIS:709727","Neotetracus sinensis","Neotetracus sinensis",100,0,0,0,0,0,0,0,0,0,1,0,0,290.15
"ITIS:633551","Podogymnura truei","Podogymnura truei",80,20,0,0,0,0,0,0,0,0,1,1,0,114
"ITIS:633550","Podogymnura aureospinula","Podogymnura aureospinula",80,20,0,0,0,0,0,0,0,0,1,1,0,247
"ITIS:633483","Solenodon paradoxus","Solenodon paradoxus",30,10,20,0,0,0,20,0,0,20,1,0,0,900
"ITIS:633482","Solenodon marcanoi","Solenodon marcanoi",30,10,20,0,0,0,20,0,0,20,1,0,0,764.85
"ITIS:633481","Solenodon cubanus","Solenodon cubanus",30,10,20,0,0,0,20,0,0,20,1,0,0,650
"ITIS:709806","Solenodon arredondoi","Solenodon arredondoi",20,10,20,0,0,0,20,0,0,30,1,0,0,764.85
"ITIS:633661","Crocidura phaeura","Crocidura phaeura",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633654","Crocidura orii","Crocidura orii",50,0,10,0,0,40,0,0,0,0,1,0,0,14.4
"ITIS:633647","Crocidura nigricans","Crocidura nigricans",50,0,10,0,0,40,0,0,0,0,1,0,0,20
"ITIS:633649","Crocidura nigrofusca","Crocidura nigrofusca",50,0,10,0,0,40,0,0,0,0,1,0,0,11.75
"ITIS:633650","Crocidura nimbae","Crocidura nimbae",50,0,10,0,0,40,0,0,0,0,1,0,0,15.5
"ITIS:633651","Crocidura niobe","Crocidura niobe",50,0,10,0,0,40,0,0,0,0,1,0,0,16
"ITIS:633652","Crocidura obscurior","Crocidura obscurior",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633653","Crocidura olivieri","Crocidura olivieri",50,0,10,0,0,40,0,0,0,0,1,0,0,57.95
"ITIS:709762","Crocidura orientalis","Crocidura orientalis",50,0,10,0,0,40,0,0,0,0,1,0,0,15.8
"ITIS:633648","Crocidura nigripes","Crocidura nigripes",50,0,10,0,0,40,0,0,0,0,1,0,0,13.2
"ITIS:633656","Crocidura palawanensis","Crocidura palawanensis",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633657","Crocidura paradoxura","Crocidura paradoxura",50,0,10,0,0,40,0,0,0,0,1,0,0,8.23
"ITIS:633658","Crocidura parvipes","Crocidura parvipes",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633646","Crocidura nigeriae","Crocidura nigeriae",50,0,10,0,0,40,0,0,0,0,1,0,0,23
"ITIS:633660","Crocidura pergrisea","Crocidura pergrisea",50,0,10,0,0,40,0,0,0,0,1,0,0,10.1
"ITIS:633641","Crocidura nana","Crocidura nana",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633662","Crocidura picea","Crocidura picea",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633663","Crocidura pitmani","Crocidura pitmani",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633664","Crocidura planiceps","Crocidura planiceps",50,0,10,0,0,40,0,0,0,0,1,0,0,2.5
"ITIS:633665","Crocidura poensis","Crocidura poensis",50,0,10,0,0,40,0,0,0,0,1,0,0,16.57
"ITIS:633659","Crocidura pasha","Crocidura pasha",50,0,10,0,0,40,0,0,0,0,1,0,0,6.5
"ITIS:633635","Crocidura miya","Crocidura miya",50,0,10,0,0,40,0,0,0,0,1,0,0,10.2
"ITIS:633624","Crocidura macarthuri","Crocidura macarthuri",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633703","Crocidura zimmermanni","Crocidura zimmermanni",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633625","Crocidura macmillani","Crocidura macmillani",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633626","Crocidura macowi","Crocidura macowi",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633627","Crocidura malayana","Crocidura malayana",50,0,10,0,0,40,0,0,0,0,1,0,0,12.7
"ITIS:633628","Crocidura manengubae","Crocidura manengubae",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633629","Crocidura maquassiensis","Crocidura maquassiensis",50,0,10,0,0,40,0,0,0,0,1,0,0,6
"ITIS:633630","Crocidura mariquensis","Crocidura mariquensis",50,0,10,0,0,40,0,0,0,0,1,0,0,11.25
"ITIS:633631","Crocidura maurisca","Crocidura maurisca",50,0,10,0,0,40,0,0,0,0,1,0,0,14
"ITIS:709761","Crocidura negligens","Crocidura negligens",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633633","Crocidura mindorus","Crocidura mindorus",50,0,10,0,0,40,0,0,0,0,1,0,0,18
"ITIS:633645","Crocidura nicobarica","Crocidura nicobarica",50,0,10,0,0,40,0,0,0,0,1,0,0,28.9
"ITIS:633636","Crocidura monax","Crocidura monax",50,0,10,0,0,40,0,0,0,0,1,0,0,16
"ITIS:633637","Crocidura monticola","Crocidura monticola",50,0,10,0,0,40,0,0,0,0,1,0,0,6.6
"ITIS:633638","Crocidura montis","Crocidura montis",50,0,10,0,0,40,0,0,0,0,1,0,0,14.5
"ITIS:633639","Crocidura muricauda","Crocidura muricauda",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:709760","Crocidura musseri","Crocidura musseri",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633640","Crocidura mutesae","Crocidura mutesae",50,0,10,0,0,40,0,0,0,0,1,0,0,23.91
"ITIS:633669","Crocidura religiosa","Crocidura religiosa",50,0,10,0,0,40,0,0,0,0,1,0,0,7
"ITIS:633642","Crocidura nanilla","Crocidura nanilla",50,0,10,0,0,40,0,0,0,0,1,0,0,6.5
"ITIS:633666","Crocidura polia","Crocidura polia",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633644","Crocidura negrina","Crocidura negrina",50,0,10,0,0,40,0,0,0,0,1,0,0,11.33
"ITIS:633632","Crocidura maxi","Crocidura maxi",50,0,10,0,0,40,0,0,0,0,1,0,0,7.53
"ITIS:709770","Crocidura vosmaeri","Crocidura vosmaeri",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:709764","Crocidura rapax","Crocidura rapax",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633689","Crocidura theresae","Crocidura theresae",50,0,10,0,0,40,0,0,0,0,1,0,0,17.6
"ITIS:633690","Crocidura thomensis","Crocidura thomensis",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:709767","Crocidura trichura","Crocidura trichura",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633691","Crocidura turba","Crocidura turba",50,0,10,0,0,40,0,0,0,0,1,0,0,14.5
"ITIS:633692","Crocidura ultima","Crocidura ultima",50,0,10,0,0,40,0,0,0,0,1,0,0,16
"ITIS:633693","Crocidura usambarae","Crocidura usambarae",50,0,10,0,0,40,0,0,0,0,1,0,0,9.7
"ITIS:633694","Crocidura viaria","Crocidura viaria",50,0,10,0,0,40,0,0,0,0,1,0,0,17
"ITIS:709768","Crocidura virgata","Crocidura virgata",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633687","Crocidura tenuis","Crocidura tenuis",50,0,10,0,0,40,0,0,0,0,1,0,0,9.43
"ITIS:709769","Crocidura vorax","Crocidura vorax",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633686","Crocidura telfordi","Crocidura telfordi",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:709771","Crocidura watasei","Crocidura watasei",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633696","Crocidura whitakeri","Crocidura whitakeri",50,0,10,0,0,40,0,0,0,0,1,0,0,5.5
"ITIS:633697","Crocidura wimmeri","Crocidura wimmeri",50,0,10,0,0,40,0,0,0,0,1,0,0,23.5
"ITIS:709772","Crocidura wuchihensis","Crocidura wuchihensis",50,0,10,0,0,40,0,0,0,0,1,0,0,4.3
"ITIS:633698","Crocidura xantippe","Crocidura xantippe",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633699","Crocidura yankariensis","Crocidura yankariensis",50,0,10,0,0,40,0,0,0,0,1,0,0,5
"ITIS:633700","Crocidura zaphiri","Crocidura zaphiri",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633701","Crocidura zarudnyi","Crocidura zarudnyi",50,0,10,0,0,40,0,0,0,0,1,0,0,6.71
"ITIS:633620","Crocidura lucina","Crocidura lucina",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633695","Crocidura voi","Crocidura voi",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633677","Crocidura silacea","Crocidura silacea",50,0,10,0,0,40,0,0,0,0,1,0,0,8
"ITIS:633668","Crocidura raineyi","Crocidura raineyi",50,0,10,0,0,40,0,0,0,0,1,0,0,14.5
"ITIS:709763","Crocidura ramona","Crocidura ramona",50,0,10,0,0,40,0,0,0,0,1,0,0,10.42
"ITIS:633702","Crocidura zimmeri","Crocidura zimmeri",50,0,10,0,0,40,0,0,0,0,1,0,0,14.5
"ITIS:633670","Crocidura rhoditis","Crocidura rhoditis",50,0,10,0,0,40,0,0,0,0,1,0,0,14
"ITIS:633671","Crocidura roosevelti","Crocidura roosevelti",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633672","Crocidura russula","Crocidura russula",50,0,10,0,0,40,0,0,0,0,1,0,0,8.2
"ITIS:633673","Crocidura selina","Crocidura selina",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
"ITIS:633674","Crocidura serezkyensis","Crocidura serezkyensis",50,0,10,0,0,40,0,0,0,0,1,0,0,10.35
